,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,OccupationCat,CommuteDistanceCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat
7320,1,4,2,0,3,0,0,1,2,1,3
7321,1,3,0,0,4,0,1,1,2,1,0
7322,0,2,1,0,3,0,0,0,5,1,1
7323,0,5,1,1,1,4,1,0,1,1,1
7324,0,3,1,1,4,3,0,1,5,1,0
7325,0,4,1,1,4,0,1,0,5,0,1
7326,0,5,1,0,1,2,1,0,5,1,1
7327,2,3,0,0,0,0,0,0,2,1,0
7328,2,3,1,0,4,4,1,0,0,1,2
7329,2,4,1,0,4,4,0,0,0,1,2
7330,2,3,1,0,1,0,0,1,0,1,1
7331,1,4,0,1,4,3,1,1,5,1,2
7332,1,3,2,1,1,4,1,1,5,1,0
7333,1,3,1,1,1,0,1,0,5,0,0
7334,1,2,1,0,3,3,0,0,1,1,1
7335,2,5,2,0,1,2,0,1,2,1,3
7336,2,3,1,1,3,4,0,1,0,1,0
7337,0,4,3,0,1,2,0,1,4,1,0
7338,1,2,0,0,4,1,1,1,4,1,0
7339,0,5,1,1,1,2,1,0,1,1,0
7340,0,3,0,1,4,2,0,1,5,1,2
7341,0,5,2,1,1,4,0,1,5,1,1
7342,2,3,1,1,3,1,1,1,0,1,0
7343,1,3,1,0,1,0,0,0,0,1,1
7344,2,3,1,1,4,3,0,1,5,1,0
7345,0,2,1,1,3,2,0,0,0,1,0
7346,2,3,1,1,3,0,1,0,5,0,1
7347,2,2,1,0,3,3,1,0,5,1,1
7348,1,3,1,0,4,0,0,0,5,1,3
7349,1,4,2,0,1,0,0,1,5,1,0
7350,1,3,0,0,4,0,0,1,4,1,0
7351,2,5,0,1,0,0,1,0,3,1,0
7352,0,4,3,0,1,0,0,1,4,1,2
7353,0,4,2,0,3,4,0,1,3,1,3
7354,0,2,0,0,4,1,0,1,4,1,0
7355,1,2,0,1,0,1,1,0,2,1,0
7356,0,5,1,1,1,2,1,0,5,1,0
7357,2,3,0,0,0,0,0,0,2,1,1
7358,0,4,1,1,4,0,0,0,0,0,3
7359,1,2,0,0,0,0,0,0,0,1,0
7360,1,3,1,1,3,0,0,1,0,0,0
7361,1,2,0,0,0,0,0,0,0,1,0
7362,1,3,1,0,3,3,0,1,0,1,0
7363,1,2,0,1,2,1,1,0,0,0,2
7364,2,3,1,0,3,3,0,0,0,1,0
7365,1,2,1,0,3,3,1,0,0,1,0
7366,1,3,1,1,3,0,0,0,0,1,0
7367,1,4,1,1,4,4,1,0,0,1,2
7368,0,4,1,1,3,4,1,1,0,1,0
7369,0,5,1,1,1,0,0,0,0,0,1
7370,0,2,1,1,3,2,1,0,0,0,0
7371,1,5,1,0,1,4,1,0,1,1,1
7372,1,5,1,0,3,3,0,1,5,1,2
7373,1,2,0,0,0,0,0,0,4,1,0
7374,0,5,0,1,0,0,0,0,4,1,0
7375,1,5,1,0,1,4,1,1,3,0,2
7376,1,2,1,0,4,3,0,1,5,1,0
7377,1,3,1,1,4,3,0,1,5,1,0
7378,1,4,0,0,0,1,0,0,5,1,3
7379,0,4,1,1,1,1,0,1,5,1,0
7380,0,5,2,0,1,3,0,1,5,1,0
7381,2,2,0,1,2,1,1,0,4,0,2
7382,2,3,2,1,1,0,0,0,0,0,1
7383,1,3,1,0,1,0,1,0,0,0,1
7384,1,2,0,0,0,0,0,0,0,0,0
7385,1,4,1,0,4,4,0,0,0,1,2
7386,0,2,1,0,3,0,0,1,0,1,0
7387,0,2,1,1,3,2,1,0,0,0,0
7388,0,2,1,0,3,2,1,0,0,1,0
7389,2,5,0,1,3,3,1,0,5,0,2
7390,2,5,0,0,3,2,1,0,5,1,2
7391,0,2,1,1,3,1,0,1,0,1,0
7392,2,5,1,1,1,2,0,0,5,1,0
7393,2,4,1,0,3,0,1,0,1,1,1
7394,1,3,1,1,3,3,0,0,5,1,1
7395,1,5,0,0,2,1,0,0,2,1,3
7396,1,2,1,1,3,2,1,0,0,1,0
7397,1,3,1,1,4,0,1,0,0,0,3
7398,0,5,2,0,1,2,0,1,2,1,2
7399,0,5,2,0,1,4,1,1,2,1,3
7400,0,2,0,1,2,0,1,0,4,0,4
7401,0,3,0,0,4,0,1,1,2,1,0
7402,2,3,1,0,4,0,1,0,0,1,3
7403,1,2,0,1,2,3,1,0,4,0,3
7404,1,3,0,1,2,3,0,0,4,0,3
7405,0,3,1,1,3,3,0,0,5,1,1
7406,0,2,0,1,4,0,0,0,5,0,2
7407,0,4,1,0,1,0,1,1,5,0,0
7408,1,4,1,0,4,4,0,0,0,1,3
7409,1,4,1,0,4,4,0,0,0,1,3
7410,1,3,1,0,3,3,0,1,0,1,0
7411,2,3,2,1,1,0,0,0,0,0,1
7412,0,3,1,1,3,2,0,0,0,0,0
7413,2,5,0,0,3,3,0,0,5,0,2
7414,0,4,1,1,4,4,0,0,0,1,3
7415,2,3,0,1,0,1,0,0,1,1,3
7416,2,2,1,0,4,3,1,0,5,1,1
7417,1,4,0,0,4,0,0,0,4,1,0
7418,1,4,0,0,4,0,1,0,4,1,0
7419,2,5,2,0,3,2,0,1,4,1,3
7420,0,2,0,0,4,1,1,1,4,1,0
7421,0,3,0,1,4,0,1,0,4,1,1
7422,0,3,0,1,2,0,1,1,3,1,4
7423,1,4,0,0,0,0,1,0,5,1,3
7424,0,3,0,1,4,2,1,1,5,1,2
7425,0,2,0,1,0,4,1,0,5,0,4
7426,1,4,1,1,4,0,0,0,0,0,3
7427,1,3,2,0,3,2,0,1,0,1,4
7428,1,3,0,0,4,3,0,1,5,1,2
7429,1,3,0,1,0,1,1,1,4,1,3
7430,1,5,3,1,3,2,0,1,4,0,4
7431,2,5,0,1,4,4,0,0,0,1,2
7432,1,4,1,1,4,0,1,0,0,0,3
7433,1,3,0,1,3,0,1,0,3,0,0
7434,0,4,0,0,2,0,0,0,4,1,3
7435,1,4,2,1,3,4,0,1,2,0,4
7436,1,3,0,1,2,0,1,1,3,1,3
7437,1,2,0,1,2,0,0,1,3,1,4
7438,0,4,0,0,0,0,1,0,4,1,1
7439,1,2,1,0,3,3,1,0,5,1,1
7440,0,3,1,0,1,0,1,0,5,0,0
7441,0,3,1,0,3,0,0,0,5,1,1
7442,1,3,1,0,3,3,0,1,0,1,0
7443,2,3,2,0,1,2,1,1,0,1,2
7444,1,3,1,0,1,0,0,1,0,1,1
7445,0,3,2,0,3,2,0,1,0,1,4
7446,1,5,1,0,1,3,1,1,5,1,0
7447,1,4,1,0,3,1,0,0,5,0,2
7448,1,3,0,1,0,1,0,1,4,1,0
7449,1,2,0,1,0,0,1,1,2,1,3
7450,1,2,0,1,0,0,1,1,2,1,3
7451,2,4,0,0,0,0,0,0,4,1,1
7452,0,5,2,0,3,2,0,1,4,1,3
7453,0,4,3,0,3,2,0,1,4,1,3
7454,0,2,0,0,4,0,0,1,2,1,0
7455,0,3,0,1,0,0,1,1,2,1,3
7456,1,2,1,0,4,3,1,1,5,1,0
7457,1,4,2,1,1,0,0,1,5,0,0
7458,1,3,3,0,1,3,0,1,5,1,0
7459,0,4,0,0,0,3,0,0,5,1,2
7460,0,2,1,1,1,0,1,0,0,1,1
7461,1,5,0,0,1,4,1,0,0,1,0
7462,1,4,1,0,4,4,1,0,0,1,2
7463,2,3,2,1,1,2,1,1,0,0,2
7464,0,2,1,1,3,2,0,0,0,0,0
7465,2,3,0,1,3,0,0,0,5,0,0
7466,0,2,1,1,3,3,0,0,0,0,0
7467,0,4,1,1,3,4,1,0,0,1,0
7468,2,4,0,1,0,1,0,0,5,0,3
7469,2,5,1,1,1,3,0,1,5,0,0
7470,1,2,0,1,4,1,0,0,5,0,2
7471,1,5,1,0,3,3,1,1,5,0,3
7472,1,3,0,1,2,3,1,0,3,0,2
7473,2,5,1,1,3,3,1,0,2,0,3
7474,0,4,0,0,0,0,0,0,4,1,1
7475,2,4,1,1,1,4,1,0,0,0,0
7476,0,3,0,1,0,0,0,0,3,1,1
7477,0,2,1,0,4,0,1,0,2,1,1
7478,1,3,0,1,0,0,1,0,3,1,1
7479,1,2,1,1,4,1,0,0,5,0,3
7480,0,3,2,1,1,0,1,0,5,0,1
7481,0,4,1,1,4,4,0,0,5,0,3
7482,0,5,1,0,1,1,1,0,5,1,0
7483,0,2,1,0,3,0,1,0,5,1,1
7484,0,5,2,0,1,0,0,1,5,1,0
7485,0,5,1,1,1,4,1,0,5,1,0
7486,2,3,2,1,1,2,1,1,0,0,2
7487,1,4,0,1,4,2,1,1,5,1,2
7488,1,2,0,1,3,1,1,0,5,0,2
7489,1,5,1,0,3,3,0,1,5,1,3
7490,1,2,0,1,0,1,1,0,5,0,4
7491,1,2,0,1,2,3,1,0,4,0,2
7492,1,3,0,0,4,1,0,1,2,1,0
7493,1,4,0,0,4,0,0,0,4,1,0
7494,1,3,0,1,2,1,1,0,3,0,2
7495,2,2,0,1,2,3,1,0,4,0,2
7496,2,2,0,1,2,0,1,0,0,0,3
7497,0,4,0,0,2,0,0,0,4,1,1
7498,1,3,0,1,2,0,0,0,3,0,4
7499,0,3,1,0,3,3,0,0,5,1,1
7500,2,4,0,1,0,0,1,0,2,1,1
7501,2,3,1,0,1,0,0,1,0,1,1
7502,1,4,1,1,4,1,0,0,0,0,2
7503,1,3,1,0,4,3,1,1,5,1,0
7504,1,2,0,1,0,3,0,0,3,0,3
7505,2,3,0,0,0,0,0,0,3,1,0
7506,1,3,1,0,4,4,0,1,0,1,3
7507,1,3,0,0,0,0,0,1,2,1,3
7508,0,4,0,0,0,0,1,0,4,1,1
7509,1,4,0,0,0,0,0,0,5,1,3
7510,0,3,1,1,4,1,1,0,1,0,3
7511,0,2,1,0,3,4,0,0,5,1,3
7512,0,3,1,0,4,1,1,0,5,1,1
7513,0,4,1,1,4,1,0,0,5,0,4
7514,0,5,0,0,4,0,1,1,0,0,2
7515,1,2,0,1,0,0,1,0,0,1,0
7516,1,3,0,1,4,4,0,0,0,1,3
7517,2,3,1,0,3,2,0,1,0,1,0
7518,1,2,1,1,3,2,0,0,0,0,0
7519,0,2,1,0,3,2,1,0,0,1,0
7520,2,3,1,0,3,0,0,0,5,0,1
7521,1,5,1,0,3,3,0,1,5,1,2
7522,1,5,0,0,3,2,1,0,5,0,2
7523,0,5,2,0,1,4,1,1,4,1,0
7524,0,2,0,1,0,0,0,0,2,0,3
7525,0,5,1,1,3,3,0,0,2,0,3
7526,1,3,0,1,2,0,1,1,3,1,2
7527,0,5,1,0,1,2,0,1,5,1,0
7528,0,3,1,0,3,3,0,0,5,1,1
7529,0,2,1,1,4,1,1,0,5,1,1
7530,0,3,2,0,1,1,1,1,5,1,1
7531,0,3,1,1,3,4,0,0,5,1,3
7532,0,5,2,0,1,0,1,1,5,1,0
7533,2,2,0,0,0,0,1,0,4,1,0
7534,2,3,0,1,2,0,0,1,4,1,4
7535,1,2,0,0,0,0,1,0,0,0,0
7536,1,2,0,1,0,0,1,0,0,0,0
7537,2,4,1,1,4,1,0,0,0,0,2
7538,2,3,1,0,1,0,0,1,0,1,1
7539,1,3,1,0,4,4,0,0,0,1,2
7540,0,2,2,0,1,2,1,1,0,1,2
7541,0,3,2,1,1,1,0,0,0,0,1
7542,1,5,1,0,3,2,0,1,5,1,3
7543,1,5,1,0,3,3,1,1,5,1,3
7544,1,3,1,1,3,3,0,0,5,1,1
7545,1,3,0,1,2,3,1,0,4,0,2
7546,1,3,2,0,1,2,1,1,0,0,2
7547,0,4,0,0,2,0,1,0,2,1,0
7548,0,4,0,0,4,0,1,0,3,1,0
7549,1,5,2,1,1,0,1,1,4,0,0
7550,0,4,1,1,3,0,1,0,5,1,1
7551,2,2,0,1,0,0,0,1,2,1,3
7552,0,3,1,1,1,4,0,0,0,0,0
7553,1,3,1,1,3,0,1,0,0,0,0
7554,1,3,2,1,1,2,1,1,0,1,2
7555,0,4,1,1,4,4,0,0,0,1,3
7556,0,2,1,1,3,2,0,0,0,0,0
7557,2,5,1,0,3,3,1,1,5,1,2
7558,1,4,1,0,3,4,0,1,5,1,3
7559,1,2,0,1,2,1,1,0,4,1,4
7560,1,3,0,1,0,0,0,1,2,1,3
7561,2,4,1,1,3,2,0,1,2,1,2
7562,2,4,1,0,3,3,1,1,3,1,2
7563,1,3,1,1,4,0,0,0,0,0,3
7564,0,4,1,0,3,2,1,1,4,1,3
7565,1,2,0,0,4,1,1,1,4,1,0
7566,1,5,1,1,1,4,0,0,5,1,1
7567,0,3,1,0,3,3,0,0,5,1,1
7568,0,3,1,1,4,1,0,0,5,1,1
7569,2,4,0,0,0,0,1,0,4,1,1
7570,2,3,0,0,0,0,1,0,3,1,0
7571,1,4,1,1,4,1,1,0,0,0,2
7572,1,2,0,1,2,0,0,0,0,0,3
7573,1,3,1,0,3,0,0,1,0,0,0
7574,1,3,3,1,1,0,0,1,0,1,0
7575,1,3,2,0,1,3,0,0,0,0,1
7576,1,3,1,0,3,0,1,0,0,1,0
7577,2,3,1,0,3,3,0,0,5,1,1
7578,1,4,1,0,4,3,0,0,5,1,3
7579,1,2,1,0,4,0,0,1,5,1,1
7580,1,3,1,0,4,3,0,1,5,1,0
7581,1,2,0,1,0,3,1,0,2,0,3
7582,2,3,0,0,0,0,0,0,4,1,1
7583,1,3,0,0,0,0,0,0,2,1,1
7584,1,3,0,0,0,0,1,0,3,1,1
7585,1,3,1,1,4,0,0,1,5,0,0
7586,0,5,1,1,1,2,1,0,5,1,0
7587,0,3,1,0,4,0,0,0,5,1,1
7588,0,3,1,0,3,0,0,0,5,1,1
7589,1,2,0,0,2,3,0,1,0,1,2
7590,1,2,0,0,2,3,1,1,0,1,2
7591,1,3,1,0,3,0,0,1,0,1,0
7592,0,2,1,0,3,2,1,0,0,1,0
7593,2,4,1,1,3,1,1,0,1,0,2
7594,0,3,1,1,3,0,1,0,0,0,0
7595,0,5,0,1,1,4,0,0,0,1,0
7596,1,4,0,0,4,0,0,1,5,1,2
7597,1,4,1,0,4,3,1,0,5,1,3
7598,2,4,1,0,3,2,1,1,4,1,3
7599,1,2,0,0,0,0,1,0,0,1,0
7600,0,5,3,0,1,0,0,1,4,1,0
7601,0,4,1,0,3,3,1,1,3,0,2
7602,0,4,0,0,0,0,1,0,4,1,1
7603,1,4,1,0,3,2,0,1,4,1,2
7604,0,2,0,1,4,1,0,0,5,0,3
7605,2,3,0,1,2,0,1,1,3,1,4
7606,0,3,1,0,1,0,1,0,0,1,1
7607,1,5,0,0,1,4,1,0,0,1,0
7608,1,2,0,0,0,0,0,0,0,0,0
7609,2,3,2,0,1,0,1,0,0,1,1
7610,1,3,2,1,1,2,0,1,0,1,2
7611,0,3,2,1,1,0,0,0,0,0,1
7612,0,2,2,0,1,2,1,1,0,0,3
7613,0,3,2,1,1,0,1,1,0,1,3
7614,0,2,1,0,3,2,0,0,0,1,0
7615,2,3,1,1,4,3,0,1,5,1,0
7616,1,3,2,1,3,4,1,1,5,1,3
7617,1,3,2,0,3,4,1,1,5,1,3
7618,1,5,1,0,3,3,1,1,5,1,2
7619,1,5,3,0,1,0,0,1,4,1,3
7620,1,3,0,1,2,1,1,0,3,0,2
7621,1,4,2,0,3,4,0,1,2,1,3
7622,2,2,0,1,2,0,1,0,3,0,1
7623,1,5,0,1,1,4,1,0,0,1,0
7624,0,3,2,0,3,4,1,1,4,1,3
7625,0,2,0,1,0,0,1,0,2,1,1
7626,1,3,0,0,3,0,1,0,2,0,0
7627,0,2,0,1,4,4,0,0,5,1,2
7628,1,4,1,1,3,0,0,1,1,1,1
7629,0,3,1,1,4,4,0,1,5,1,0
7630,0,5,2,1,1,4,1,1,5,1,1
7631,2,4,0,1,0,3,0,0,4,1,3
7632,1,2,1,1,3,2,1,0,0,1,0
7633,1,2,2,0,1,2,1,1,0,1,4
7634,2,3,2,1,1,1,1,0,0,1,1
7635,2,2,2,1,3,2,0,1,0,1,4
7636,0,5,1,0,1,0,1,0,0,1,1
7637,2,3,1,0,4,3,0,1,5,1,0
7638,2,3,1,0,3,4,0,0,5,1,3
7639,1,5,1,0,1,2,0,0,5,1,1
7640,1,5,1,0,3,3,1,1,5,1,3
7641,1,2,0,1,0,3,0,0,2,0,3
7642,1,4,2,0,3,4,1,1,2,0,3
7643,2,5,2,0,3,4,1,1,4,1,3
7644,1,5,0,0,1,4,0,0,0,1,0
7645,1,5,1,0,1,2,1,0,5,1,1
7646,0,4,1,0,3,3,1,1,5,1,0
7647,0,3,2,1,1,1,0,0,1,1,0
7648,0,3,1,1,4,1,1,0,5,1,1
7649,1,3,1,0,3,3,0,1,0,1,0
7650,1,5,0,0,4,4,1,0,0,1,2
7651,1,2,0,1,0,0,1,0,0,0,0
7652,1,5,0,0,0,1,1,0,0,0,3
7653,1,4,1,1,4,4,1,0,0,1,2
7654,1,4,1,0,4,4,0,0,0,1,2
7655,2,3,1,1,4,4,0,0,5,1,3
7656,2,4,1,0,4,3,0,0,5,1,3
7657,1,4,1,0,3,3,1,0,5,1,0
7658,1,3,0,1,3,3,1,0,5,1,0
7659,1,3,0,0,2,0,0,1,4,1,4
7660,1,4,2,1,1,0,0,1,4,0,0
7661,2,4,0,0,4,0,1,0,3,1,0
7662,0,4,1,0,3,3,1,1,3,1,2
7663,0,5,2,1,1,2,0,1,3,1,0
7664,1,4,1,0,1,3,0,0,3,1,0
7665,0,3,0,0,3,0,0,0,3,0,0
7666,0,4,1,1,4,0,1,1,5,0,0
7667,0,2,0,0,4,4,1,0,5,1,2
7668,0,5,1,0,1,1,1,1,5,0,0
7669,0,3,2,1,3,3,1,1,5,1,3
7670,0,5,1,0,1,2,1,1,5,1,0
7671,0,4,1,1,4,1,0,0,1,0,4
7672,2,2,0,1,0,1,0,1,4,1,3
7673,0,4,1,0,4,0,1,0,0,1,3
7674,2,2,1,1,3,1,0,1,0,1,0
7675,0,5,0,0,0,1,1,0,0,1,3
7676,0,3,1,1,3,2,0,0,0,1,0
7677,2,3,1,1,3,4,1,0,5,1,3
7678,1,3,0,1,0,1,0,1,4,1,3
7679,1,3,0,1,2,0,0,1,2,0,3
7680,2,5,3,0,3,2,0,1,4,1,3
7681,2,4,2,1,3,4,0,1,2,1,2
7682,1,2,1,0,3,2,0,0,0,0,0
7683,1,3,1,1,3,2,0,0,0,0,0
7684,1,3,2,0,3,2,1,1,0,1,4
7685,1,2,2,0,1,2,0,1,0,1,2
7686,1,3,1,1,3,0,1,1,0,0,0
7687,1,3,1,1,3,3,0,1,0,1,0
7688,0,4,0,0,0,0,0,0,2,1,0
7689,1,3,0,1,2,0,1,1,2,1,4
7690,1,3,0,0,4,0,0,0,2,0,0
7691,0,3,1,1,3,3,1,0,5,1,1
7692,1,3,1,0,3,3,0,0,5,1,0
7693,1,5,1,0,1,2,0,0,1,1,0
7694,1,4,0,0,4,3,0,1,5,1,2
7695,0,5,1,0,1,2,0,0,1,1,0
7696,0,4,2,0,1,3,0,1,5,1,0
7697,0,5,2,0,1,3,1,1,5,1,1
7698,0,5,2,1,1,4,1,1,5,1,0
7699,0,4,1,0,3,1,0,1,5,1,3
7700,1,5,0,0,4,4,0,0,0,1,2
7701,1,5,0,0,0,1,0,0,0,0,3
7702,1,5,0,0,4,1,0,0,0,0,2
7703,2,4,1,1,4,0,1,0,0,0,3
7704,2,3,1,1,3,4,1,0,0,1,0
7705,1,4,1,1,4,4,1,0,0,1,2
7706,2,5,1,0,3,2,0,1,5,1,3
7707,2,3,1,1,3,4,1,0,5,1,3
7708,1,4,1,0,3,3,0,0,5,1,0
7709,1,2,1,0,4,0,0,1,1,1,1
7710,1,5,0,0,3,4,0,0,1,0,3
7711,2,2,1,0,3,2,0,0,0,1,0
7712,2,4,2,0,1,3,0,1,0,1,0
7713,0,2,1,0,3,3,0,1,5,1,3
7714,0,4,0,0,0,1,1,0,1,1,3
7715,0,5,1,0,1,2,0,1,5,1,0
7716,2,3,0,0,0,0,1,0,4,1,0
7717,2,5,1,0,3,2,0,1,3,1,2
7718,1,2,0,1,2,0,0,0,0,0,3
7719,1,3,1,1,3,4,1,1,0,1,0
7720,1,5,0,0,0,1,0,0,0,0,3
7721,2,3,1,0,3,1,1,0,0,1,0
7722,0,5,1,1,1,4,0,0,0,1,1
7723,0,3,1,1,3,2,0,0,0,0,0
7724,2,3,3,1,1,0,1,0,5,0,0
7725,2,4,1,0,3,3,0,1,5,1,0
7726,1,5,1,0,1,1,1,0,5,1,1
7727,1,4,0,0,0,0,0,0,5,1,3
7728,1,3,0,0,0,1,1,0,5,1,3
7729,1,3,0,1,2,3,1,0,3,1,2
7730,2,3,1,0,3,4,0,1,0,1,0
7731,0,2,0,1,0,0,1,1,2,1,3
7732,1,4,0,0,4,0,0,0,4,1,0
7733,0,2,1,0,3,0,0,0,5,1,1
7734,0,3,1,1,3,0,1,0,5,0,1
7735,0,3,1,0,3,0,0,1,5,1,3
7736,0,3,2,0,1,3,0,1,5,1,0
7737,0,4,1,1,4,4,0,0,1,1,4
7738,0,4,1,0,3,0,0,0,5,1,0
7739,0,4,1,0,4,4,1,0,5,1,4
7740,1,2,0,1,2,1,1,0,0,1,3
7741,1,2,1,1,3,2,0,0,0,0,0
7742,0,3,1,1,3,0,0,0,0,0,0
7743,0,3,1,1,3,0,1,1,0,0,0
7744,2,2,1,1,4,4,0,0,5,1,3
7745,2,4,1,1,3,0,1,0,5,1,1
7746,1,3,1,0,4,3,0,1,5,1,0
7747,1,4,0,0,0,1,0,0,5,1,3
7748,1,4,0,1,2,0,0,0,4,0,3
7749,1,2,1,1,4,0,0,0,2,0,1
7750,1,4,0,0,0,0,0,0,3,1,0
7751,1,3,0,0,0,3,1,1,4,1,0
7752,0,2,0,1,0,0,1,0,2,0,3
7753,1,2,1,0,4,4,1,0,5,1,3
7754,0,3,1,0,3,3,1,1,1,1,3
7755,0,3,2,1,1,3,1,1,5,1,0
7756,0,3,1,1,4,0,0,1,1,1,0
7757,1,2,0,1,0,0,1,0,0,1,0
7758,1,4,1,0,3,4,0,1,0,1,0
7759,0,3,1,1,3,0,0,1,0,0,0
7760,1,4,1,0,3,0,0,1,0,1,0
7761,1,4,1,1,4,1,1,0,0,0,2
7762,0,3,1,1,3,2,1,0,0,0,0
7763,2,2,1,0,4,3,0,1,5,1,0
7764,2,3,1,1,3,3,1,0,5,1,0
7765,2,3,1,0,4,3,0,0,5,1,3
7766,1,5,1,0,1,2,0,0,5,1,1
7767,1,3,0,1,0,0,1,0,4,0,0
7768,1,5,1,0,4,3,0,1,3,1,4
7769,1,3,0,1,2,1,1,0,3,0,2
7770,2,4,0,1,2,1,0,1,2,1,3
7771,1,2,0,0,0,0,0,0,0,0,0
7772,0,4,2,0,3,4,0,1,4,0,3
7773,0,4,2,0,3,0,1,1,2,1,3
7774,1,2,1,1,3,3,1,0,5,1,1
7775,1,3,1,0,4,3,0,0,5,1,3
7776,1,4,1,0,3,3,0,0,5,1,0
7777,0,2,0,0,4,4,1,0,1,1,2
7778,0,4,1,0,3,2,0,1,5,1,3
7779,0,5,1,0,1,1,0,0,1,1,0
7780,0,5,1,0,1,0,1,0,5,1,1
7781,1,5,0,0,4,1,0,0,0,0,2
7782,0,3,2,1,1,0,1,0,0,1,1
7783,0,3,2,0,1,0,0,0,0,1,1
7784,1,3,1,1,3,4,1,0,0,1,0
7785,0,3,1,0,3,2,0,0,0,1,0
7786,2,2,1,0,4,4,1,0,5,1,3
7787,2,4,1,0,1,0,1,1,1,1,0
7788,2,4,1,1,1,3,1,1,5,1,0
7789,1,5,1,0,1,2,0,0,5,1,1
7790,1,5,1,0,1,4,1,0,5,1,1
7791,1,4,0,0,2,0,0,0,2,1,3
7792,1,2,0,1,2,3,1,0,2,1,3
7793,1,5,0,0,1,4,0,0,0,1,0
7794,1,3,1,1,3,0,0,1,0,0,0
7795,0,3,0,0,0,0,1,1,3,0,3
7796,1,3,0,1,0,0,1,1,3,1,3
7797,0,4,0,0,2,0,0,0,4,1,3
7798,0,2,1,1,3,1,0,0,5,0,3
7799,0,3,1,1,4,0,0,1,1,0,0
7800,1,2,1,1,3,2,0,0,0,1,0
7801,2,2,1,1,3,0,1,0,0,0,0
7802,0,4,1,0,4,1,1,0,0,0,2
7803,1,4,2,1,3,4,1,1,5,1,3
7804,1,5,1,0,1,1,1,0,5,0,1
7805,1,3,1,1,3,3,1,0,5,1,1
7806,2,3,0,0,0,0,1,0,4,0,0
7807,2,3,2,0,3,4,1,1,4,1,3
7808,2,2,1,0,3,2,0,0,0,1,0
7809,0,3,0,1,0,0,0,0,2,1,1
7810,1,5,1,0,1,2,0,0,5,1,1
7811,1,3,1,1,3,3,1,0,5,1,1
7812,1,3,1,0,3,3,0,1,5,1,1
7813,0,5,1,1,1,2,0,0,1,1,0
7814,0,5,0,0,3,2,0,1,1,1,2
7815,0,3,1,1,1,0,1,0,1,0,0
7816,0,5,1,1,1,1,0,0,5,1,0
7817,2,4,0,0,0,0,1,0,3,1,1
7818,2,3,0,1,2,0,1,1,3,1,3
7819,2,4,3,0,3,4,0,1,4,1,3
7820,1,4,1,1,3,4,0,0,0,1,2
7821,0,3,1,0,3,4,0,1,0,1,0
7822,0,4,1,1,3,4,0,0,0,0,2
7823,1,4,1,1,4,0,0,0,0,0,3
7824,2,2,1,1,3,0,0,0,5,0,1
7825,2,4,1,0,4,1,1,0,1,0,4
7826,1,4,1,0,3,2,1,1,5,1,2
7827,1,3,1,0,3,3,0,0,5,1,0
7828,1,3,1,0,4,1,0,0,5,1,1
7829,1,2,0,1,0,1,1,0,1,0,4
7830,1,3,0,0,4,1,0,1,2,1,0
7831,2,2,0,1,2,3,0,0,4,0,2
7832,2,5,1,0,4,3,0,1,3,1,4
7833,2,3,0,0,3,0,0,0,4,0,0
7834,2,4,3,0,3,0,0,1,4,1,3
7835,1,2,2,1,1,2,1,1,0,1,2
7836,0,4,2,0,3,4,0,1,2,1,2
7837,1,3,0,0,0,1,0,0,2,1,0
7838,1,3,0,1,2,0,0,1,2,1,2
7839,0,3,0,1,0,0,1,1,4,0,0
7840,1,3,0,1,0,0,1,1,3,1,3
7841,0,5,1,0,4,3,0,1,3,1,4
7842,1,4,1,0,4,0,0,0,5,1,3
7843,0,5,1,0,1,2,0,1,5,1,0
7844,0,3,1,1,3,3,1,1,5,1,3
7845,0,3,2,1,1,3,0,1,5,1,0
7846,0,5,1,0,1,2,1,0,5,1,0
7847,0,5,2,0,1,0,0,1,5,1,0
7848,1,2,1,0,3,2,0,0,0,1,0
7849,1,2,0,1,2,1,1,1,0,0,2
7850,2,4,2,0,1,1,1,0,0,1,0
7851,2,3,1,1,3,4,1,0,0,0,0
7852,0,2,2,0,1,4,1,0,0,1,1
7853,1,4,1,1,3,0,1,0,0,0,0
7854,1,4,1,0,4,4,0,0,0,1,2
7855,2,3,1,1,3,3,0,0,5,1,0
7856,1,2,1,1,4,1,1,0,5,0,2
7857,1,5,1,0,1,1,1,0,5,1,1
7858,1,2,0,1,0,1,1,1,5,1,3
7859,1,3,0,0,0,0,1,0,2,1,1
7860,2,5,2,0,1,2,1,1,2,1,0
7861,2,4,2,0,3,0,0,1,4,1,3
7862,0,3,0,0,0,0,0,0,4,1,1
7863,1,3,0,0,4,0,1,0,4,1,0
7864,0,3,1,1,3,3,0,0,5,1,1
7865,0,5,1,0,3,3,1,1,5,1,2
7866,2,3,1,1,3,4,0,0,0,0,0
7867,2,4,1,0,4,4,1,0,5,1,4
7868,2,3,1,1,1,0,1,0,5,0,0
7869,1,5,0,1,3,4,1,0,1,1,3
7870,1,3,0,0,4,0,0,1,2,1,0
7871,1,3,1,0,3,2,0,0,0,0,0
7872,0,4,3,1,1,0,0,1,4,0,0
7873,0,2,0,1,2,3,1,0,4,1,3
7874,1,2,0,1,0,0,0,0,4,0,3
